"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year "|" Citation"|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Cytochrome P450 6a14-like mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Cytochrome P450 6a14-like mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Behavior|Acquired task|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4.125||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Gene expression|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Major royal jelly protein 5 mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Maltase 1 mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Major royal jelly protein 5 mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Gene expression|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Enzyme(s)|Cytochrome P-450|LOEL||39.5/||NR/||NR/|||mg/L diet|Abdomen||3||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Behavior|Accuracy of learned task, performance|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4.1667||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Cytochrome P450 6a14-like mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Flightin mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Abaecin mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Maltase 1 mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Neprilysin-4-like mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Enzyme(s)|Carboxylesterase|LOEL||39.5/||NR/||NR/|||mg/L diet|Abdomen||1||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Behavior|Accuracy of learned task, performance|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4.1667||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Gene expression|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Major royal jelly protein 5 mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Enzyme(s)|Cytochrome P-450|LOEL||39.5/||NR/||NR/|||mg/L diet|Abdomen||2||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Enzyme(s)|Cytochrome P-450|LOEL||39.5/||NR/||NR/|||mg/L diet|Abdomen||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Genetics|Cytochrome P450 6a14-like mRNA|LOEL||39.5/||NR/||NR/|||mg/L diet|Not reported||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
111988499|[N(Z)]-N-[3-[(6-Chloro-3-pyridinyl)methyl]-2-thiazolidinylidene]cyanamide|Not reported|Unmeasured|>|99||NR||NR|Apis cerana ssp. cerana|Asiatic Honey Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||39.5/||NR/||NR/|mg/L diet|||||||||||||||||Enzyme(s)|Carboxylesterase|LOEL||39.5/||NR/||NR/|||mg/L diet|Abdomen||4||NR||NR|Day(s)|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao|191061|Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana)|Pestic. Biochem. Physiol.194:10 p.|2023|Shi,M., Y. Guo, Y.Y. Wu, P.L. Dai, S.J. Dai, Q.Y. Diao, and J. Gao (2023). Acute and Chronic Effects of Sublethal Neonicotinoid Thiacloprid to Asian Honey Bee (Apis cerana cerana). Pestic. Biochem. Physiol., 194, 10 p. doi:10.1016/j.pestbp.2023.105483. ECOREF#:191061|
