"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/08/2024","AQS","370110002","1","1.1","ug/m3 LC","6","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"12/11/2024","AQS","370110002","1","1","ug/m3 LC","6","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"12/14/2024","AQS","370110002","1","4.7","ug/m3 LC","26","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"12/17/2024","AQS","370110002","1","2.4","ug/m3 LC","13","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"12/20/2024","AQS","370110002","1","2.3","ug/m3 LC","13","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"12/23/2024","AQS","370110002","1","4.1","ug/m3 LC","23","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"12/26/2024","AQS","370110002","1","6.8","ug/m3 LC","38","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"12/29/2024","AQS","370110002","1","0.8","ug/m3 LC","4","Linville Falls","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","707","IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm.","","","37","North Carolina","011","Avery","35.972347","-81.933072"
"01/01/2024","AQS","370210034","1","9.4","ug/m3 LC","52","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/07/2024","AQS","370210034","1","1.9","ug/m3 LC","11","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/13/2024","AQS","370210034","1","4","ug/m3 LC","22","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/19/2024","AQS","370210034","1","5.5","ug/m3 LC","31","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/25/2024","AQS","370210034","1","2.1","ug/m3 LC","12","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"02/06/2024","AQS","370210034","1","8.1","ug/m3 LC","45","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"02/12/2024","AQS","370210034","1","1.9","ug/m3 LC","11","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"02/18/2024","AQS","370210034","1","3.3","ug/m3 LC","18","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"02/24/2024","AQS","370210034","1","2.4","ug/m3 LC","13","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"03/01/2024","AQS","370210034","1","4.2","ug/m3 LC","23","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"03/07/2024","AQS","370210034","1","1.8","ug/m3 LC","10","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"03/19/2024","AQS","370210034","1","5.7","ug/m3 LC","32","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"03/25/2024","AQS","370210034","1","4.1","ug/m3 LC","23","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"04/12/2024","AQS","370210034","1","2.9","ug/m3 LC","16","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"04/24/2024","AQS","370210034","1","6.9","ug/m3 LC","38","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"04/30/2024","AQS","370210034","1","7.4","ug/m3 LC","41","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"05/06/2024","AQS","370210034","1","4.1","ug/m3 LC","23","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"05/12/2024","AQS","370210034","1","5.9","ug/m3 LC","33","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"05/18/2024","AQS","370210034","1","5.9","ug/m3 LC","33","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"05/24/2024","AQS","370210034","1","5","ug/m3 LC","28","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"05/30/2024","AQS","370210034","1","3.3","ug/m3 LC","18","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"06/14/2024","AQS","370210034","1","11.2","ug/m3 LC","55","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"06/17/2024","AQS","370210034","1","12.9","ug/m3 LC","58","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"06/23/2024","AQS","370210034","1","10.1","ug/m3 LC","53","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"07/05/2024","AQS","370210034","1","16.3","ug/m3 LC","64","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"07/11/2024","AQS","370210034","1","4.3","ug/m3 LC","24","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"07/17/2024","AQS","370210034","1","6.2","ug/m3 LC","34","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"07/23/2024","AQS","370210034","1","4.7","ug/m3 LC","26","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"07/29/2024","AQS","370210034","1","5.8","ug/m3 LC","32","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"08/04/2024","AQS","370210034","1","7.3","ug/m3 LC","41","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"08/10/2024","AQS","370210034","1","8.6","ug/m3 LC","48","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"08/16/2024","AQS","370210034","1","8.2","ug/m3 LC","46","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"08/22/2024","AQS","370210034","1","8.3","ug/m3 LC","46","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"09/03/2024","AQS","370210034","1","4.8","ug/m3 LC","27","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"09/09/2024","AQS","370210034","1","6.5","ug/m3 LC","36","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"09/15/2024","AQS","370210034","1","4.7","ug/m3 LC","26","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"09/21/2024","AQS","370210034","1","8.3","ug/m3 LC","46","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"10/06/2024","AQS","370210034","1","12.9","ug/m3 LC","58","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"10/09/2024","AQS","370210034","1","5.8","ug/m3 LC","32","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"10/15/2024","AQS","370210034","1","5.8","ug/m3 LC","32","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"10/21/2024","AQS","370210034","1","11.9","ug/m3 LC","56","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"10/27/2024","AQS","370210034","1","8.2","ug/m3 LC","46","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"11/02/2024","AQS","370210034","1","6.3","ug/m3 LC","35","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"11/08/2024","AQS","370210034","1","6.6","ug/m3 LC","37","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"11/14/2024","AQS","370210034","1","4.3","ug/m3 LC","24","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"11/20/2024","AQS","370210034","1","8.4","ug/m3 LC","47","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"11/26/2024","AQS","370210034","1","7.2","ug/m3 LC","40","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"12/02/2024","AQS","370210034","1","3.2","ug/m3 LC","18","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"12/08/2024","AQS","370210034","1","9.4","ug/m3 LC","52","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"12/14/2024","AQS","370210034","1","9.6","ug/m3 LC","52","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"12/20/2024","AQS","370210034","1","4.5","ug/m3 LC","25","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"12/26/2024","AQS","370210034","1","10.4","ug/m3 LC","53","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/01/2024","AQS","370210034","3","9","ug/m3 LC","50","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/02/2024","AQS","370210034","3","3.1","ug/m3 LC","17","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/03/2024","AQS","370210034","3","7.8","ug/m3 LC","43","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/04/2024","AQS","370210034","3","5.8","ug/m3 LC","32","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/05/2024","AQS","370210034","3","7.1","ug/m3 LC","39","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
"01/06/2024","AQS","370210034","3","3.5","ug/m3 LC","19","Board Of Ed. Bldg.","1","100.0000","88101","PM2.5 - Local Conditions","209","Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6062000008935","-82.5844"
